TransactionID,Date,BusinessUnit,Region,ExpenseCategory,Revenue,COGS,OperatingExpenses,Receivables,Payables,TaxRate,GrossProfit,OperatingProfit_EBIT,TaxAmount,NetProfit,GrossMargin_%,NetMargin_%,OperatingCashFlow,Year,YearMonth
TXN20446,2025-09-29,Cloud Services,North America,R&D,212388.9,114480.12,69497.13,17332.21,9037.16,0.21,97908.78,28411.65,5966.45,22445.2,46.1,10.57,14150.15,2025,2025-09
TXN20447,2024-04-27,Consulting,North America,Administrative,262718.16,91982.52,89869.11,22102.5,8600.69,0.21,170735.64,80866.53,16981.97,63884.56,64.99,24.32,50382.75,2024,2024-04
TXN20448,2025-07-13,Enterprise Solutions,APAC,COGS,311290.74,101890.46,103575.23,28620.14,11460.73,0.21,209400.28,105825.05,22223.26,83601.79,67.27,26.86,66442.38,2025,2025-07
TXN20449,2025-08-23,Consulting,APAC,R&D,264226.08,135677.58,82137.33,18260.98,9070.09,0.21,128548.5,46411.17,9746.35,36664.82,48.65,13.88,27473.93,2025,2025-08
TXN20450,2025-05-02,SaaS Subscriptions,LATAM,R&D,290518.42,119050.81,70194.98,42383.57,9315.98,0.21,171467.61,101272.63,21267.25,80005.38,59.02,27.54,46937.79,2025,2025-05
TXN20451,2024-08-24,Enterprise Solutions,North America,Sales & Marketing,151835.06,77700.41,36780.89,9303.15,3402.24,0.21,74134.65,37353.76,7844.29,29509.47,48.83,19.44,23608.56,2024,2024-08
TXN20452,2024-09-28,SaaS Subscriptions,EMEA,Administrative,294447.53,154076.31,101438.37,20649.71,7866.0,0.21,140371.22,38932.85,8175.9,30756.95,47.67,10.45,17973.24,2024,2024-09
TXN20453,2024-07-07,Enterprise Solutions,North America,COGS,74034.45,23366.34,14921.1,10861.85,1141.52,0.21,50668.11,35747.01,7506.87,28240.14,68.44,38.14,18519.81,2024,2024-07
TXN20454,2025-12-04,Consulting,APAC,Administrative,318445.0,165867.23,97892.38,32146.73,10143.53,0.21,152577.77,54685.39,11483.93,43201.46,47.91,13.57,21198.26,2025,2025-12
TXN20455,2025-03-22,Cloud Services,North America,Sales & Marketing,214277.71,88299.51,65555.46,33468.5,6222.19,0.21,125978.2,60422.74,12688.78,47733.96,58.79,22.28,20487.65,2025,2025-03
TXN20456,2025-08-03,Consumer Hardware,APAC,Operations,295189.33,126225.36,86609.56,39441.34,8142.34,0.21,168963.97,82354.41,17294.43,65059.98,57.24,22.04,33760.98,2025,2025-08
TXN20457,2024-09-03,Cloud Services,LATAM,R&D,185695.49,84797.5,64717.91,16416.07,3825.72,0.21,100897.99,36180.08,7597.82,28582.26,54.34,15.39,15991.91,2024,2024-09
TXN20458,2024-03-16,Consulting,LATAM,COGS,243073.31,129216.71,59986.1,35883.5,7309.93,0.21,113856.6,53870.5,11312.8,42557.7,46.84,17.51,13984.13,2024,2024-03
TXN20459,2024-06-02,Enterprise Solutions,LATAM,Operations,207920.8,63369.9,52187.24,14022.4,3724.79,0.21,144550.9,92363.66,19396.37,72967.29,69.52,35.09,62669.68,2024,2024-06
TXN20460,2025-10-17,Cloud Services,APAC,Sales & Marketing,269476.86,112967.63,57086.22,35156.37,3978.65,0.21,156509.23,99423.01,20878.83,78544.18,58.08,29.15,47366.46,2025,2025-10
TXN20461,2025-03-10,Consulting,North America,Administrative,74488.99,35153.63,19845.34,8608.86,1811.4,0.21,39335.36,19490.02,4092.9,15397.12,52.81,20.67,8599.66,2025,2025-03
TXN20462,2024-03-26,SaaS Subscriptions,North America,R&D,68105.63,32736.79,16287.96,6141.84,1185.4,0.21,35368.84,19080.88,4006.98,15073.9,51.93,22.13,10117.46,2024,2024-03
TXN20463,2025-11-27,Consumer Hardware,EMEA,COGS,124130.97,58730.47,31219.93,17452.91,3383.8,0.21,65400.5,34180.57,7177.92,27002.65,52.69,21.75,12933.54,2025,2025-11
TXN20464,2024-10-11,Cloud Services,APAC,Operations,97863.4,32648.09,31823.79,17683.92,2773.33,0.21,65215.31,33391.52,7012.22,26379.3,66.64,26.96,11468.71,2024,2024-10
TXN20465,2024-08-07,Enterprise Solutions,EMEA,Operations,311535.07,116778.58,106022.45,62255.83,10060.59,0.21,194756.49,88734.04,18634.15,70099.89,62.52,22.5,17904.65,2024,2024-08
TXN20466,2024-03-09,SaaS Subscriptions,LATAM,R&D,115764.2,45110.86,26378.03,16341.79,2735.85,0.21,70653.34,44275.31,9297.82,34977.49,61.03,30.21,21371.55,2024,2024-03
TXN20467,2024-02-16,Consulting,North America,Administrative,342759.58,171760.01,87704.07,37945.5,6170.29,0.21,170999.57,83295.5,17492.06,65803.44,49.89,19.2,34028.23,2024,2024-02
TXN20468,2024-04-03,Consumer Hardware,APAC,Sales & Marketing,151068.74,55848.6,51256.8,12656.7,3361.17,0.21,95220.14,43963.34,9232.3,34731.04,63.03,22.99,25435.51,2024,2024-04
TXN20469,2025-03-28,Enterprise Solutions,EMEA,Administrative,104635.37,36902.41,21897.18,9266.97,3022.73,0.21,67732.96,45835.78,9625.51,36210.27,64.73,34.61,29966.03,2025,2025-03
TXN20470,2024-07-22,Consulting,EMEA,Administrative,286909.55,154748.11,61356.78,34979.51,5729.03,0.21,132161.44,70804.66,14868.98,55935.68,46.06,19.5,26685.2,2024,2024-07
TXN20471,2024-08-05,Consulting,EMEA,Administrative,247612.33,74832.36,55568.83,26021.99,5068.4,0.21,172779.97,117211.14,24614.34,92596.8,69.78,37.4,71643.21,2024,2024-08
TXN20472,2025-04-18,Cloud Services,North America,R&D,199458.71,109593.63,57699.8,37313.18,3090.47,0.21,89865.08,32165.28,6754.71,25410.57,45.05,12.74,-8812.14,2025,2025-04
TXN20473,2025-03-07,Cloud Services,North America,R&D,216609.07,101634.13,48210.86,22796.87,4811.33,0.21,114974.94,66764.08,14020.46,52743.62,53.08,24.35,34758.08,2025,2025-03
TXN20474,2024-12-06,Enterprise Solutions,North America,Sales & Marketing,265760.53,134771.77,91743.58,28175.05,9671.33,0.21,130988.76,39245.18,8241.49,31003.69,49.29,11.67,12499.97,2024,2024-12
TXN20475,2025-07-04,Consulting,APAC,Administrative,118536.42,44291.71,31650.08,12746.24,3351.24,0.21,74244.71,42594.63,8944.87,33649.76,62.63,28.39,24254.76,2025,2025-07
TXN20476,2025-09-03,Cloud Services,North America,R&D,348900.17,105918.7,96026.99,61229.55,11590.76,0.21,242981.47,146954.48,30860.44,116094.04,69.64,33.27,66455.25,2025,2025-09
TXN20477,2024-10-15,Consumer Hardware,APAC,Sales & Marketing,342437.95,165900.02,81157.38,50550.09,5498.27,0.21,176537.93,95380.55,20029.92,75350.63,51.55,22.0,30298.81,2024,2024-10
TXN20478,2024-09-10,Consumer Hardware,EMEA,Sales & Marketing,245097.71,124641.04,66334.23,34834.59,4989.81,0.21,120456.67,54122.44,11365.71,42756.73,49.15,17.44,12911.95,2024,2024-09
TXN20479,2024-12-22,Consulting,EMEA,Administrative,109862.74,53296.5,32880.49,10999.62,4309.75,0.21,56566.24,23685.75,4974.01,18711.74,51.49,17.03,12021.87,2024,2024-12
TXN20480,2024-01-23,Cloud Services,LATAM,COGS,254068.47,85293.98,79441.26,43873.97,11496.51,0.21,168774.49,89333.23,18759.98,70573.25,66.43,27.78,38195.79,2024,2024-01
TXN20481,2025-06-05,Enterprise Solutions,North America,Administrative,71659.52,34995.43,22435.18,3995.35,1426.73,0.21,36664.09,14228.91,2988.07,11240.84,51.16,15.69,8672.22,2025,2025-06
TXN20482,2024-04-09,Enterprise Solutions,EMEA,COGS,59195.75,29137.97,16970.45,10691.91,1693.06,0.21,30057.78,13087.33,2748.34,10338.99,50.78,17.47,1340.14,2024,2024-04
TXN20483,2024-06-28,Enterprise Solutions,North America,Sales & Marketing,127304.87,59150.31,42730.38,16156.58,3051.7,0.21,68154.56,25424.18,5339.08,20085.1,53.54,15.78,6980.22,2024,2024-06
TXN20484,2024-08-10,Consumer Hardware,APAC,R&D,188786.89,92794.23,60904.76,20717.01,3411.11,0.21,95992.66,35087.9,7368.46,27719.44,50.85,14.68,10413.54,2024,2024-08
TXN20485,2025-10-20,Cloud Services,EMEA,Operations,310481.75,158805.32,97353.79,38678.29,8036.59,0.21,151676.43,54322.64,11407.75,42914.89,48.85,13.82,12273.19,2025,2025-10
TXN20486,2025-03-17,Cloud Services,North America,Sales & Marketing,268150.72,121579.81,55866.74,40252.73,3596.07,0.21,146570.91,90704.17,19047.88,71656.29,54.66,26.72,34999.63,2025,2025-03
TXN20487,2025-08-30,Consumer Hardware,EMEA,R&D,272811.96,87886.69,54843.85,14162.98,6635.74,0.21,184925.27,130081.42,27317.1,102764.32,67.78,37.67,95237.08,2025,2025-08
TXN20488,2024-11-20,Enterprise Solutions,EMEA,Sales & Marketing,177648.0,74950.93,41190.73,32106.82,4257.99,0.21,102697.07,61506.34,12916.33,48590.01,57.81,27.35,20741.18,2024,2024-11
TXN20489,2025-05-30,Enterprise Solutions,North America,Administrative,153780.5,49119.39,46061.65,17994.0,2965.61,0.21,104661.11,58599.46,12305.89,46293.57,68.06,30.1,31265.18,2025,2025-05
TXN20490,2024-01-16,Consulting,EMEA,COGS,161311.63,64828.85,42211.97,16364.25,2149.61,0.21,96482.78,54270.81,11396.87,42873.94,59.81,26.58,28659.3,2024,2024-01
TXN20491,2024-12-01,SaaS Subscriptions,EMEA,Sales & Marketing,346294.87,139133.18,90161.66,24495.8,11794.56,0.21,207161.69,117000.03,24570.01,92430.02,59.82,26.69,79728.78,2024,2024-12
TXN20492,2024-09-14,Cloud Services,EMEA,R&D,62032.76,19633.52,20637.56,7190.83,1395.5,0.21,42399.24,21761.68,4569.95,17191.73,68.35,27.71,11396.4,2024,2024-09
TXN20493,2025-05-11,Cloud Services,EMEA,Administrative,310109.45,120075.97,103680.26,38592.63,11469.28,0.21,190033.48,86353.22,18134.18,68219.04,61.28,22.0,41095.69,2025,2025-05
TXN20494,2024-06-08,Cloud Services,APAC,Operations,223602.62,73285.65,75214.62,24718.6,6294.88,0.21,150316.97,75102.35,15771.49,59330.86,67.23,26.53,40907.14,2024,2024-06
TXN20495,2025-04-19,SaaS Subscriptions,EMEA,Administrative,181584.63,91166.16,44866.24,27564.37,4870.17,0.21,90418.47,45552.23,9565.97,35986.26,49.79,19.82,13292.06,2025,2025-04
TXN20496,2025-10-25,Consulting,LATAM,COGS,267577.3,143668.14,81252.09,30272.22,6627.36,0.21,123909.16,42657.07,8957.98,33699.09,46.31,12.59,10054.23,2025,2025-10
TXN20497,2025-11-20,SaaS Subscriptions,EMEA,Administrative,196000.68,62343.72,47186.18,38065.81,2769.54,0.21,133656.96,86470.78,18158.86,68311.92,68.19,34.85,33015.65,2025,2025-11
TXN20498,2025-11-05,Enterprise Solutions,North America,Operations,312026.97,168113.52,71326.71,43649.96,5156.56,0.21,143913.45,72586.74,15243.22,57343.52,46.12,18.38,18850.12,2025,2025-11
TXN20499,2025-01-14,Enterprise Solutions,LATAM,R&D,320210.56,137896.8,72910.3,54794.97,5016.66,0.21,182313.76,109403.46,22974.73,86428.73,56.94,26.99,36650.42,2025,2025-01
TXN20500,2025-06-28,Cloud Services,APAC,Sales & Marketing,176516.28,66174.44,44361.39,11721.28,4116.82,0.21,110341.84,65980.45,13855.89,52124.56,62.51,29.53,44520.1,2025,2025-06
TXN20501,2025-11-21,Consumer Hardware,LATAM,COGS,133048.34,42471.09,35190.44,14581.26,4076.05,0.21,90577.25,55386.81,11631.23,43755.58,68.08,32.89,33250.37,2025,2025-11
TXN20502,2025-03-02,Cloud Services,LATAM,Operations,227705.1,96810.2,73922.72,22890.55,5646.26,0.21,130894.9,56972.18,11964.16,45008.02,57.48,19.77,27763.73,2025,2025-03
TXN20503,2025-09-04,Consumer Hardware,LATAM,COGS,323709.0,161410.66,70563.27,43837.44,3613.33,0.21,162298.34,91735.07,19264.36,72470.71,50.14,22.39,32246.6,2025,2025-09
TXN20504,2024-09-24,SaaS Subscriptions,North America,Administrative,113198.66,53969.91,35118.62,20281.47,3578.37,0.21,59228.75,24110.13,5063.13,19047.0,52.32,16.83,2343.9,2024,2024-09
TXN20505,2025-07-30,Enterprise Solutions,North America,COGS,236889.98,74041.5,66262.45,14628.13,7327.03,0.21,162848.48,96586.03,20283.07,76302.96,68.74,32.21,69001.86,2025,2025-07
TXN20506,2025-02-20,Consumer Hardware,North America,Operations,239468.07,76204.84,58236.67,14580.31,8519.27,0.21,163263.23,105026.56,22055.58,82970.98,68.18,34.65,76909.94,2025,2025-02
TXN20507,2024-06-16,SaaS Subscriptions,APAC,Sales & Marketing,269933.91,108167.46,73941.09,47926.13,8055.67,0.21,161766.45,87825.36,18443.33,69382.03,59.93,25.7,29511.57,2024,2024-06
TXN20508,2024-02-12,Enterprise Solutions,North America,Sales & Marketing,89470.31,33446.02,21919.45,7330.08,2128.76,0.21,56024.29,34104.84,7162.02,26942.82,62.62,30.11,21741.5,2024,2024-02
TXN20509,2025-07-09,Consumer Hardware,North America,COGS,264747.49,94805.04,76621.18,39794.99,8224.53,0.21,169942.45,93321.27,19597.47,73723.8,64.19,27.85,42153.34,2025,2025-07
TXN20510,2024-10-11,Cloud Services,LATAM,R&D,322709.76,119483.65,85542.8,42414.3,12214.66,0.21,203226.11,117683.31,24713.5,92969.81,62.97,28.81,62770.17,2024,2024-10
TXN20511,2025-01-31,Cloud Services,North America,COGS,103904.93,52042.93,23343.37,18176.51,3100.88,0.21,51862.0,28518.63,5988.91,22529.72,49.91,21.68,7454.09,2025,2025-01
TXN20512,2024-01-12,Cloud Services,EMEA,Administrative,121263.0,64549.14,26373.18,8338.45,2170.46,0.21,56713.86,30340.68,6371.54,23969.14,46.77,19.77,17801.15,2024,2024-01
TXN20513,2025-08-29,SaaS Subscriptions,North America,Sales & Marketing,341418.53,137002.95,96281.51,23717.47,7098.4,0.21,204415.58,108134.07,22708.15,85425.92,59.87,25.02,68806.85,2025,2025-08
TXN20514,2024-10-28,Cloud Services,APAC,Sales & Marketing,104293.09,54913.2,34975.93,13925.5,2667.38,0.21,49379.89,14403.96,3024.83,11379.13,47.35,10.91,121.01,2024,2024-10
TXN20515,2024-09-09,Consulting,APAC,Sales & Marketing,306315.53,116514.44,77067.04,58799.35,7740.78,0.21,189801.09,112734.05,23674.15,89059.9,61.96,29.07,38001.33,2024,2024-09
TXN20516,2025-05-13,Enterprise Solutions,EMEA,R&D,197683.36,82850.92,61271.96,22189.89,7622.53,0.21,114832.44,53560.48,11247.7,42312.78,58.09,21.4,27745.42,2025,2025-05
TXN20517,2024-02-04,SaaS Subscriptions,APAC,R&D,124169.32,44267.26,37101.69,12297.89,3722.11,0.21,79902.06,42800.37,8988.08,33812.29,64.35,27.23,25236.51,2024,2024-02
TXN20518,2025-12-27,Cloud Services,APAC,Operations,311224.97,143200.53,105733.47,43883.78,6003.51,0.21,168024.44,62290.97,13081.1,49209.87,53.99,15.81,11329.6,2025,2025-12
TXN20519,2024-03-30,Enterprise Solutions,LATAM,COGS,183591.58,100010.64,59327.1,34802.96,7259.15,0.21,83580.94,24253.84,5093.31,19160.53,45.53,10.44,-8383.28,2024,2024-03
TXN20520,2025-08-27,Consumer Hardware,EMEA,COGS,204445.21,92178.88,58265.0,35888.14,7609.24,0.21,112266.33,54001.33,11340.28,42661.05,54.91,20.87,14382.15,2025,2025-08
TXN20521,2025-08-24,Cloud Services,LATAM,Administrative,157770.01,61444.09,47102.96,31447.12,3718.77,0.21,96325.92,49222.96,10336.82,38886.14,61.05,24.65,11157.79,2025,2025-08
TXN20522,2025-02-21,Enterprise Solutions,LATAM,Sales & Marketing,227885.26,105272.59,76286.41,12165.72,8880.7,0.21,122612.67,46326.26,9728.51,36597.75,53.8,16.06,33312.73,2025,2025-02
TXN20523,2024-04-24,Consulting,North America,R&D,99057.16,32761.19,48210.86,6629.77,2385.76,0.21,66295.97,18085.11,3797.87,14287.24,66.93,14.42,10043.23,2024,2024-04
TXN20524,2025-09-08,Consumer Hardware,EMEA,Administrative,167324.46,87370.94,41667.0,23663.05,5788.04,0.21,79953.52,38286.52,8040.17,30246.35,47.78,18.08,12371.34,2025,2025-09
TXN20525,2024-07-14,Consulting,North America,Administrative,340823.7,145112.84,68717.44,58991.97,9244.05,0.21,195710.86,126993.42,26668.62,100324.8,57.42,29.44,50576.88,2024,2024-07
TXN20526,2025-05-15,Enterprise Solutions,North America,R&D,127440.03,52548.3,41288.36,11824.73,4233.84,0.21,74891.73,33603.37,7056.71,26546.66,58.77,20.83,18955.77,2025,2025-05
TXN20527,2025-09-17,Consulting,LATAM,COGS,247021.0,110286.53,79083.06,21214.57,9422.79,0.21,136734.47,57651.41,12106.8,45544.61,55.35,18.44,33752.83,2025,2025-09
TXN20528,2025-05-07,Enterprise Solutions,APAC,Sales & Marketing,147557.02,67314.92,31823.35,24796.42,4402.28,0.21,80242.1,48418.75,10167.94,38250.81,54.38,25.92,17856.67,2025,2025-05
TXN20529,2024-03-15,Enterprise Solutions,EMEA,COGS,282041.94,89673.53,80813.08,16487.4,8046.7,0.21,192368.41,111555.33,23426.62,88128.71,68.21,31.25,79688.01,2024,2024-03
TXN20530,2025-02-16,Consulting,APAC,Administrative,89262.1,42011.59,24064.82,9408.89,1957.07,0.21,47250.51,23185.69,4868.99,18316.7,52.93,20.52,10864.88,2025,2025-02
TXN20531,2025-01-10,Enterprise Solutions,LATAM,Sales & Marketing,340946.31,122905.32,74260.28,42915.38,9309.76,0.21,218040.99,143780.71,30193.95,113586.76,63.95,33.32,79981.14,2025,2025-01
TXN20532,2025-02-23,Cloud Services,LATAM,Operations,186136.86,89064.28,64605.36,24952.07,4652.01,0.21,97072.58,32467.22,6818.12,25649.1,52.15,13.78,5349.04,2025,2025-02
TXN20533,2025-12-29,Enterprise Solutions,LATAM,Administrative,120815.14,61088.21,28053.8,19244.92,2492.67,0.21,59726.93,31673.13,6651.36,25021.77,49.44,20.71,8269.52,2025,2025-12
TXN20534,2024-10-03,SaaS Subscriptions,LATAM,COGS,72049.02,36095.81,15136.43,7437.39,2067.22,0.21,35953.21,20816.78,4371.52,16445.26,49.9,22.83,11075.09,2024,2024-10
TXN20535,2025-11-06,Enterprise Solutions,LATAM,COGS,100927.37,44218.83,29190.93,14321.86,3574.2,0.21,56708.54,27517.61,5778.7,21738.91,56.19,21.54,10991.25,2025,2025-11
TXN20536,2025-01-28,SaaS Subscriptions,LATAM,COGS,205932.18,88559.59,64009.9,28378.76,5785.29,0.21,117372.59,53362.69,11206.16,42156.53,57.0,20.47,19563.06,2025,2025-01
TXN20537,2025-04-01,Enterprise Solutions,APAC,R&D,151100.95,50727.46,30955.53,19966.84,2212.53,0.21,100373.49,69417.96,14577.77,54840.19,66.43,36.29,37085.88,2025,2025-04
TXN20538,2024-07-10,Enterprise Solutions,North America,Administrative,298665.01,147491.69,89243.39,43626.74,7638.95,0.21,151173.32,61929.93,13005.29,48924.64,50.62,16.38,12936.85,2024,2024-07
TXN20539,2025-11-19,Consulting,APAC,Sales & Marketing,179266.26,65943.51,50166.55,15939.89,3933.58,0.21,113322.75,63156.2,13262.8,49893.4,63.21,27.83,37887.09,2025,2025-11
TXN20540,2024-04-08,Cloud Services,EMEA,COGS,124614.28,52858.12,26853.1,7812.98,1815.51,0.21,71756.16,44903.06,9429.64,35473.42,57.58,28.47,29475.95,2024,2024-04
TXN20541,2025-07-01,Cloud Services,APAC,COGS,235143.5,87254.35,53113.88,15964.07,6603.82,0.21,147889.15,94775.27,19902.81,74872.46,62.89,31.84,65512.21,2025,2025-07
TXN20542,2024-04-05,Consumer Hardware,LATAM,R&D,262033.17,87376.82,74730.85,21928.86,5620.28,0.21,174656.35,99925.5,20984.36,78941.14,66.65,30.13,62632.56,2024,2024-04
TXN20543,2025-10-25,Consulting,APAC,Sales & Marketing,100112.57,45790.43,24472.88,12517.04,2335.12,0.21,54322.14,29849.26,6268.34,23580.92,54.26,23.55,13399.0,2025,2025-10
TXN20544,2025-10-24,Consulting,North America,Administrative,100285.76,31447.91,34172.11,17656.95,3027.17,0.21,68837.85,34665.74,7279.81,27385.93,68.64,27.31,12756.15,2025,2025-10
TXN20545,2024-07-08,Cloud Services,EMEA,Operations,61001.43,29717.54,19691.93,9467.06,2918.5,0.21,31283.89,11591.96,2434.31,9157.65,51.28,15.01,2609.09,2024,2024-07
TXN20546,2024-02-06,Consulting,APAC,R&D,270920.6,102786.38,94154.41,45611.13,8390.03,0.21,168134.22,73979.81,15535.76,58444.05,62.06,21.57,21222.95,2024,2024-02
TXN20547,2025-01-03,Cloud Services,North America,Administrative,249141.36,74750.8,59532.48,25573.45,3452.78,0.21,174390.56,114858.08,24120.2,90737.88,70.0,36.42,68617.21,2025,2025-01
TXN20548,2025-11-25,Consulting,APAC,Operations,192389.26,82300.72,66462.51,21297.12,3920.13,0.21,110088.54,43626.03,9161.47,34464.56,57.22,17.91,17087.57,2025,2025-11
TXN20549,2025-06-08,Enterprise Solutions,EMEA,COGS,303251.13,94527.31,80266.05,33070.23,8755.05,0.21,208723.82,128457.77,26976.13,101481.64,68.83,33.46,77166.46,2025,2025-06
TXN20550,2024-10-05,Cloud Services,APAC,COGS,291701.05,107650.05,73545.95,22980.49,8085.37,0.21,184051.0,110505.05,23206.06,87298.99,63.1,29.93,72403.87,2024,2024-10
TXN20551,2024-08-04,Cloud Services,LATAM,Sales & Marketing,225606.31,107556.48,46825.14,13351.95,4302.1,0.21,118049.83,71224.69,14957.18,56267.51,52.33,24.94,47217.66,2024,2024-08
TXN20552,2024-09-29,SaaS Subscriptions,APAC,Operations,310481.38,98010.41,64553.67,43044.34,6015.39,0.21,212470.97,147917.3,31062.63,116854.67,68.43,37.64,79825.72,2024,2024-09
TXN20553,2024-03-02,Consulting,North America,COGS,111752.36,56975.22,33950.56,22169.71,1880.63,0.21,54777.14,20826.58,4373.58,16453.0,49.02,14.72,-3836.08,2024,2024-03
TXN20554,2025-08-18,Consulting,APAC,COGS,83575.89,25152.58,22455.95,6270.24,2282.75,0.21,58423.31,35967.36,7553.15,28414.21,69.9,34.0,24426.72,2025,2025-08
TXN20555,2025-12-29,Cloud Services,North America,Sales & Marketing,130924.88,47356.31,30633.57,7463.07,3077.88,0.21,83568.57,52935.0,11116.35,41818.65,63.83,31.94,37433.46,2025,2025-12
TXN20556,2024-12-07,Enterprise Solutions,EMEA,Administrative,67126.06,32571.31,19607.22,11205.34,1273.59,0.21,34554.75,14947.53,3138.98,11808.55,51.48,17.59,1876.8,2024,2024-12
TXN20557,2025-01-31,Enterprise Solutions,APAC,COGS,209350.86,79358.11,49810.58,18399.41,3007.76,0.21,129992.75,80182.17,16838.26,63343.91,62.09,30.26,47952.26,2025,2025-01
TXN20558,2025-11-29,Enterprise Solutions,EMEA,R&D,330981.71,107725.64,94874.17,57738.62,5916.09,0.21,223256.07,128381.9,26960.2,101421.7,67.45,30.64,49599.17,2025,2025-11
TXN20559,2024-01-19,Consulting,EMEA,R&D,61803.06,24106.81,15690.64,9615.97,943.05,0.21,37696.25,22005.61,4621.18,17384.43,60.99,28.13,8711.51,2024,2024-01
TXN20560,2024-06-25,SaaS Subscriptions,APAC,Administrative,86632.97,31846.14,28028.61,16620.63,3110.36,0.21,54786.83,26758.22,5619.23,21138.99,63.24,24.4,7628.72,2024,2024-06
TXN20561,2025-09-03,Cloud Services,North America,Operations,185659.71,94812.32,59987.47,20671.18,4178.02,0.21,90847.39,30859.92,6480.58,24379.34,48.93,13.13,7886.18,2025,2025-09
TXN20562,2025-01-30,Consumer Hardware,EMEA,Sales & Marketing,330162.51,124912.68,89672.98,49291.77,6738.3,0.21,205249.83,115576.85,24271.14,91305.71,62.17,27.65,48752.24,2025,2025-01
TXN20563,2025-03-20,SaaS Subscriptions,EMEA,R&D,144846.83,72022.64,36591.62,17342.25,2464.71,0.21,72824.19,36232.57,7608.84,28623.73,50.28,19.76,13746.19,2025,2025-03
TXN20564,2024-08-20,Consumer Hardware,APAC,R&D,202170.44,105728.68,51428.92,29231.48,7497.49,0.21,96441.76,45012.84,9452.7,35560.14,47.7,17.59,13826.15,2024,2024-08
TXN20565,2024-03-16,SaaS Subscriptions,APAC,Administrative,62471.86,25516.9,20044.54,7336.68,2715.27,0.21,36954.96,16910.42,3551.19,13359.23,59.15,21.38,8737.82,2024,2024-03
TXN20566,2024-09-21,Enterprise Solutions,APAC,Operations,94502.96,49848.97,23552.68,7399.09,1720.51,0.21,44653.99,21101.31,4431.28,16670.03,47.25,17.64,10991.45,2024,2024-09
TXN20567,2025-03-30,Consulting,APAC,Operations,345989.04,136433.69,80047.65,43658.49,6624.47,0.21,209555.35,129507.7,27196.62,102311.08,60.57,29.57,65277.06,2025,2025-03
